EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SPECIES,SEX_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,DNA(%),LDH(%)
5018,07,2,indomethacin,Rat,Male,2 hr,60,É M,Middle,100.6,100.4
5018,08,1,indomethacin,Rat,Male,8 hr,60,É M,Middle,106.3,100.0
5018,08,2,indomethacin,Rat,Male,8 hr,60,É M,Middle,107.3,99.7
5018,09,1,indomethacin,Rat,Male,24 hr,60,É M,Middle,104.1,100.1
5018,09,2,indomethacin,Rat,Male,24 hr,60,É M,Middle,107.3,100.1
5018,10,1,indomethacin,Rat,Male,2 hr,300,É M,High,98.9,100.4
5018,10,2,indomethacin,Rat,Male,2 hr,300,É M,High,98.7,99.9
5018,11,1,indomethacin,Rat,Male,8 hr,300,É M,High,103.3,99.8
5018,11,2,indomethacin,Rat,Male,8 hr,300,É M,High,103.1,99.5
5018,12,1,indomethacin,Rat,Male,24 hr,300,É M,High,97.5,99.9
5018,12,2,indomethacin,Rat,Male,24 hr,300,É M,High,97.7,99.5
5019,01,1,chlorpromazine,Rat,Male,2 hr,0,É M,Control,102.9,100.0
5019,01,2,chlorpromazine,Rat,Male,2 hr,0,É M,Control,97.1,100.0
5019,02,1,chlorpromazine,Rat,Male,8 hr,0,É M,Control,102.5,101.2
5019,02,2,chlorpromazine,Rat,Male,8 hr,0,É M,Control,97.5,98.8
5019,03,1,chlorpromazine,Rat,Male,24 hr,0,É M,Control,101.9,100.3
5019,03,2,chlorpromazine,Rat,Male,24 hr,0,É M,Control,98.1,99.7
5019,04,1,chlorpromazine,Rat,Male,2 hr,1,É M,Low,88.0,99.3
5019,04,2,chlorpromazine,Rat,Male,2 hr,1,É M,Low,98.5,97.0
5019,05,1,chlorpromazine,Rat,Male,8 hr,1,É M,Low,92.0,100.4
5019,05,2,chlorpromazine,Rat,Male,8 hr,1,É M,Low,103.7,100.5
5019,06,1,chlorpromazine,Rat,Male,24 hr,1,É M,Low,94.4,101.0
5019,06,2,chlorpromazine,Rat,Male,24 hr,1,É M,Low,98.1,99.2
5019,07,1,chlorpromazine,Rat,Male,2 hr,4,É M,Middle,84.2,98.0
5019,07,2,chlorpromazine,Rat,Male,2 hr,4,É M,Middle,101.7,98.6
5019,08,1,chlorpromazine,Rat,Male,8 hr,4,É M,Middle,92.0,101.0
5019,08,2,chlorpromazine,Rat,Male,8 hr,4,É M,Middle,99.8,100.7
5019,09,1,chlorpromazine,Rat,Male,24 hr,4,É M,Middle,106.7,99.3
5019,09,2,chlorpromazine,Rat,Male,24 hr,4,É M,Middle,105.5,99.1
5019,10,1,chlorpromazine,Rat,Male,2 hr,20,É M,High,92.9,97.8
5019,10,2,chlorpromazine,Rat,Male,2 hr,20,É M,High,104.4,97.7
5019,11,1,chlorpromazine,Rat,Male,8 hr,20,É M,High,93.6,99.9
5019,11,2,chlorpromazine,Rat,Male,8 hr,20,É M,High,100.1,99.6
5019,12,1,chlorpromazine,Rat,Male,24 hr,20,É M,High,103.8,100.8
5019,12,2,chlorpromazine,Rat,Male,24 hr,20,É M,High,107.5,98.9
5020,01,1,thioacetamide,Rat,Male,2 hr,0,É M,Control,102.1,100.0
5020,01,2,thioacetamide,Rat,Male,2 hr,0,É M,Control,97.9,100.0
5020,02,1,thioacetamide,Rat,Male,8 hr,0,É M,Control,96.4,101.5
5020,02,2,thioacetamide,Rat,Male,8 hr,0,É M,Control,103.6,98.5
5020,03,1,thioacetamide,Rat,Male,24 hr,0,É M,Control,100.2,100.1
5020,03,2,thioacetamide,Rat,Male,24 hr,0,É M,Control,99.8,99.9
5020,04,1,thioacetamide,Rat,Male,2 hr,400,É M,Low,102.3,98.6
5020,04,2,thioacetamide,Rat,Male,2 hr,400,É M,Low,102.0,98.2
5020,05,1,thioacetamide,Rat,Male,8 hr,400,É M,Low,94.7,99.8
5020,05,2,thioacetamide,Rat,Male,8 hr,400,É M,Low,95.6,99.8
5020,06,1,thioacetamide,Rat,Male,24 hr,400,É M,Low,99.4,100.8
5020,06,2,thioacetamide,Rat,Male,24 hr,400,É M,Low,101.9,100.4
5020,07,1,thioacetamide,Rat,Male,2 hr,2000,É M,Middle,97.6,98.6
5020,07,2,thioacetamide,Rat,Male,2 hr,2000,É M,Middle,95.1,98.9
5020,08,1,thioacetamide,Rat,Male,8 hr,2000,É M,Middle,90.2,99.2
5020,08,2,thioacetamide,Rat,Male,8 hr,2000,É M,Middle,94.2,99.4
5020,09,1,thioacetamide,Rat,Male,24 hr,2000,É M,Middle,89.6,100.5
5020,09,2,thioacetamide,Rat,Male,24 hr,2000,É M,Middle,91.5,101.1
5020,10,1,thioacetamide,Rat,Male,2 hr,10000,É M,High,85.2,98.0
5020,10,2,thioacetamide,Rat,Male,2 hr,10000,É M,High,88.5,98.9
5020,11,1,thioacetamide,Rat,Male,8 hr,10000,É M,High,85.9,99.6
5020,11,2,thioacetamide,Rat,Male,8 hr,10000,É M,High,92.7,99.3
5020,12,1,thioacetamide,Rat,Male,24 hr,10000,É M,High,103.7,99.6
5020,12,2,thioacetamide,Rat,Male,24 hr,10000,É M,High,104.2,100.4
5021,01,1,carbamazepine,Rat,Male,2 hr,0,É M,Control,97.8,99.6
5021,01,2,carbamazepine,Rat,Male,2 hr,0,É M,Control,102.2,100.4
5021,02,1,carbamazepine,Rat,Male,8 hr,0,É M,Control,97.4,100.3
5021,02,2,carbamazepine,Rat,Male,8 hr,0,É M,Control,102.6,99.7
5021,03,1,carbamazepine,Rat,Male,24 hr,0,É M,Control,97.4,99.9
5021,03,2,carbamazepine,Rat,Male,24 hr,0,É M,Control,102.6,100.1
5021,04,1,carbamazepine,Rat,Male,2 hr,12,É M,Low,99.6,100.0
5021,04,2,carbamazepine,Rat,Male,2 hr,12,É M,Low,99.7,99.4
5021,05,1,carbamazepine,Rat,Male,8 hr,12,É M,Low,95.4,100.5
5021,05,2,carbamazepine,Rat,Male,8 hr,12,É M,Low,97.0,100.3
5021,06,1,carbamazepine,Rat,Male,24 hr,12,É M,Low,99.5,99.9
5021,06,2,carbamazepine,Rat,Male,24 hr,12,É M,Low,100.3,100.2
5021,07,1,carbamazepine,Rat,Male,2 hr,60,É M,Middle,96.0,99.3
5021,07,2,carbamazepine,Rat,Male,2 hr,60,É M,Middle,95.2,99.6
5021,08,1,carbamazepine,Rat,Male,8 hr,60,É M,Middle,95.5,99.8
5021,08,2,carbamazepine,Rat,Male,8 hr,60,É M,Middle,94.5,100.8
5021,09,1,carbamazepine,Rat,Male,24 hr,60,É M,Middle,100.0,100.5
5021,09,2,carbamazepine,Rat,Male,24 hr,60,É M,Middle,96.3,100.3
5021,10,1,carbamazepine,Rat,Male,2 hr,300,É M,High,93.4,98.9
5021,10,2,carbamazepine,Rat,Male,2 hr,300,É M,High,97.9,100.1
5021,11,1,carbamazepine,Rat,Male,8 hr,300,É M,High,92.6,100.5
5021,11,2,carbamazepine,Rat,Male,8 hr,300,É M,High,95.5,100.4
5021,12,1,carbamazepine,Rat,Male,24 hr,300,É M,High,98.9,101.0
5021,12,2,carbamazepine,Rat,Male,24 hr,300,É M,High,96.5,100.5
5022,01,1,diclofenac,Rat,Male,2 hr,0,É M,Control,99.1,100.1
5022,01,2,diclofenac,Rat,Male,2 hr,0,É M,Control,100.9,99.9
5022,02,1,diclofenac,Rat,Male,8 hr,0,É M,Control,101.0,99.4
5022,02,2,diclofenac,Rat,Male,8 hr,0,É M,Control,99.0,100.6
5022,03,1,diclofenac,Rat,Male,24 hr,0,É M,Control,98.7,99.3
5022,03,2,diclofenac,Rat,Male,24 hr,0,É M,Control,101.3,100.7
5022,04,1,diclofenac,Rat,Male,2 hr,16,É M,Low,96.6,100.0
5022,04,2,diclofenac,Rat,Male,2 hr,16,É M,Low,96.9,99.9
5022,05,1,diclofenac,Rat,Male,8 hr,16,É M,Low,96.8,99.1
5022,05,2,diclofenac,Rat,Male,8 hr,16,É M,Low,96.6,99.9
5022,06,1,diclofenac,Rat,Male,24 hr,16,É M,Low,96.6,100.4
5022,06,2,diclofenac,Rat,Male,24 hr,16,É M,Low,94.9,101.2
5022,07,1,diclofenac,Rat,Male,2 hr,80,É M,Middle,98.3,99.5
5022,07,2,diclofenac,Rat,Male,2 hr,80,É M,Middle,102.9,98.7
5022,08,1,diclofenac,Rat,Male,8 hr,80,É M,Middle,89.8,100.1
5022,08,2,diclofenac,Rat,Male,8 hr,80,É M,Middle,86.2,100.0
5022,09,1,diclofenac,Rat,Male,24 hr,80,É M,Middle,90.9,102.1
5022,09,2,diclofenac,Rat,Male,24 hr,80,É M,Middle,92.7,101.2
5022,10,1,diclofenac,Rat,Male,2 hr,400,É M,High,91.2,100.3
5022,10,2,diclofenac,Rat,Male,2 hr,400,É M,High,92.7,100.4
5022,11,1,diclofenac,Rat,Male,8 hr,400,É M,High,77.5,100.3
5022,11,2,diclofenac,Rat,Male,8 hr,400,É M,High,75.3,100.7
5022,12,1,diclofenac,Rat,Male,24 hr,400,É M,High,75.8,100.0
5022,12,2,diclofenac,Rat,Male,24 hr,400,É M,High,78.0,100.8
5026,01,1,nitrofurantoin,Rat,Male,2 hr,0,É M,Control,99.7,99.8
5026,01,2,nitrofurantoin,Rat,Male,2 hr,0,É M,Control,100.3,100.2
5026,02,1,nitrofurantoin,Rat,Male,8 hr,0,É M,Control,111.2,99.7
5026,02,2,nitrofurantoin,Rat,Male,8 hr,0,É M,Control,88.8,100.3
5026,03,1,nitrofurantoin,Rat,Male,24 hr,0,É M,Control,98.8,100.4
5026,03,2,nitrofurantoin,Rat,Male,24 hr,0,É M,Control,101.2,99.6
5026,04,1,nitrofurantoin,Rat,Male,2 hr,5,É M,Low,101.1,100.1
5026,04,2,nitrofurantoin,Rat,Male,2 hr,5,É M,Low,103.3,99.8
5026,05,1,nitrofurantoin,Rat,Male,8 hr,5,É M,Low,97.1,100.1
5026,05,2,nitrofurantoin,Rat,Male,8 hr,5,É M,Low,80.6,101.0
5026,06,1,nitrofurantoin,Rat,Male,24 hr,5,É M,Low,97.6,102.1
5026,06,2,nitrofurantoin,Rat,Male,24 hr,5,É M,Low,94.7,101.8
5026,07,1,nitrofurantoin,Rat,Male,2 hr,25,É M,Middle,106.8,99.2
5026,07,2,nitrofurantoin,Rat,Male,2 hr,25,É M,Middle,98.8,99.8
5026,08,1,nitrofurantoin,Rat,Male,8 hr,25,É M,Middle,101.7,100.4
5026,08,2,nitrofurantoin,Rat,Male,8 hr,25,É M,Middle,87.0,99.8
5026,09,1,nitrofurantoin,Rat,Male,24 hr,25,É M,Middle,109.9,101.2
5026,09,2,nitrofurantoin,Rat,Male,24 hr,25,É M,Middle,101.2,100.9
5026,10,1,nitrofurantoin,Rat,Male,2 hr,125,É M,High,98.6,98.8
5026,10,2,nitrofurantoin,Rat,Male,2 hr,125,É M,High,98.0,98.3
5026,11,1,nitrofurantoin,Rat,Male,8 hr,125,É M,High,104.1,98.5
5026,11,2,nitrofurantoin,Rat,Male,8 hr,125,É M,High,91.2,98.1
5026,12,1,nitrofurantoin,Rat,Male,24 hr,125,É M,High,102.5,99.1
5026,12,2,nitrofurantoin,Rat,Male,24 hr,125,É M,High,112.0,96.7
5027,01,1,benzbromarone,Rat,Male,2 hr,0,É M,Control,94.9,100.0
5027,01,2,benzbromarone,Rat,Male,2 hr,0,É M,Control,105.1,100.0
5027,02,1,benzbromarone,Rat,Male,8 hr,0,É M,Control,102.3,100.6
5027,02,2,benzbromarone,Rat,Male,8 hr,0,É M,Control,97.7,99.4
5027,03,1,benzbromarone,Rat,Male,24 hr,0,É M,Control,106.8,100.0
5027,03,2,benzbromarone,Rat,Male,24 hr,0,É M,Control,93.2,100.0
5027,04,1,benzbromarone,Rat,Male,2 hr,1,É M,Low,100.2,100.9
5027,04,2,benzbromarone,Rat,Male,2 hr,1,É M,Low,96.6,100.6
5027,05,1,benzbromarone,Rat,Male,8 hr,1,É M,Low,97.1,100.2
5027,05,2,benzbromarone,Rat,Male,8 hr,1,É M,Low,101.2,100.3
5027,06,1,benzbromarone,Rat,Male,24 hr,1,É M,Low,105.9,100.9
5027,06,2,benzbromarone,Rat,Male,24 hr,1,É M,Low,107.2,100.0
5027,07,1,benzbromarone,Rat,Male,2 hr,3,É M,Middle,83.8,100.3
5027,07,2,benzbromarone,Rat,Male,2 hr,3,É M,Middle,91.1,99.6
5027,08,1,benzbromarone,Rat,Male,8 hr,3,É M,Middle,102.6,100.6
5027,08,2,benzbromarone,Rat,Male,8 hr,3,É M,Middle,101.4,100.8
5027,09,1,benzbromarone,Rat,Male,24 hr,3,É M,Middle,103.5,101.3
5027,09,2,benzbromarone,Rat,Male,24 hr,3,É M,Middle,102.7,100.4
5027,10,1,benzbromarone,Rat,Male,2 hr,15,É M,High,91.7,100.6
5027,10,2,benzbromarone,Rat,Male,2 hr,15,É M,High,65.2,100.8
5027,11,1,benzbromarone,Rat,Male,8 hr,15,É M,High,100.8,99.7
5027,11,2,benzbromarone,Rat,Male,8 hr,15,É M,High,90.3,99.3
5027,12,1,benzbromarone,Rat,Male,24 hr,15,É M,High,93.9,102.0
5027,12,2,benzbromarone,Rat,Male,24 hr,15,É M,High,106.1,100.7
5028,01,1,hexachlorobenzene,Rat,Male,2 hr,0,É M,Control,95.1,100.4
5028,01,2,hexachlorobenzene,Rat,Male,2 hr,0,É M,Control,104.9,99.6
5028,02,1,hexachlorobenzene,Rat,Male,8 hr,0,É M,Control,99.3,99.5
5028,02,2,hexachlorobenzene,Rat,Male,8 hr,0,É M,Control,100.7,100.5
5028,03,1,hexachlorobenzene,Rat,Male,24 hr,0,É M,Control,95.6,100.9
5028,03,2,hexachlorobenzene,Rat,Male,24 hr,0,É M,Control,104.4,99.1
5028,04,1,hexachlorobenzene,Rat,Male,2 hr,1,É M,Low,92.3,100.4
5028,04,2,hexachlorobenzene,Rat,Male,2 hr,1,É M,Low,98.8,99.0
5028,05,1,hexachlorobenzene,Rat,Male,8 hr,1,É M,Low,100.8,100.5
5028,05,2,hexachlorobenzene,Rat,Male,8 hr,1,É M,Low,105.2,98.9
5028,06,1,hexachlorobenzene,Rat,Male,24 hr,1,É M,Low,98.8,101.7
5028,06,2,hexachlorobenzene,Rat,Male,24 hr,1,É M,Low,94.4,98.5
5028,07,1,hexachlorobenzene,Rat,Male,2 hr,3,É M,Middle,89.9,100.7
5028,07,2,hexachlorobenzene,Rat,Male,2 hr,3,É M,Middle,95.8,100.1
5028,08,1,hexachlorobenzene,Rat,Male,8 hr,3,É M,Middle,102.8,100.7
5028,08,2,hexachlorobenzene,Rat,Male,8 hr,3,É M,Middle,109.0,99.1
5028,09,1,hexachlorobenzene,Rat,Male,24 hr,3,É M,Middle,105.1,100.2
5028,09,2,hexachlorobenzene,Rat,Male,24 hr,3,É M,Middle,108.2,100.2
5028,10,1,hexachlorobenzene,Rat,Male,2 hr,15,É M,High,98.4,101.0
5028,10,2,hexachlorobenzene,Rat,Male,2 hr,15,É M,High,96.8,99.5
5028,11,1,hexachlorobenzene,Rat,Male,8 hr,15,É M,High,104.5,99.5
5028,11,2,hexachlorobenzene,Rat,Male,8 hr,15,É M,High,109.0,98.7
5028,12,1,hexachlorobenzene,Rat,Male,24 hr,15,É M,High,109.0,100.7
5028,12,2,hexachlorobenzene,Rat,Male,24 hr,15,É M,High,113.9,101.1
5029,01,1,diazepam,Rat,Male,2 hr,0,É M,Control,101.2,100.0
5029,01,2,diazepam,Rat,Male,2 hr,0,É M,Control,98.8,100.0
5029,02,1,diazepam,Rat,Male,8 hr,0,É M,Control,100.1,99.4
5029,02,2,diazepam,Rat,Male,8 hr,0,É M,Control,99.9,100.6
5029,03,1,diazepam,Rat,Male,24 hr,0,É M,Control,99.8,100.7
5029,03,2,diazepam,Rat,Male,24 hr,0,É M,Control,100.2,99.3
5029,04,1,diazepam,Rat,Male,2 hr,5,É M,Low,108.8,100.2
5029,04,2,diazepam,Rat,Male,2 hr,5,É M,Low,111.9,100.7
5029,05,1,diazepam,Rat,Male,8 hr,5,É M,Low,102.2,100.8
5029,05,2,diazepam,Rat,Male,8 hr,5,É M,Low,102.9,99.5
5029,06,1,diazepam,Rat,Male,24 hr,5,É M,Low,95.7,101.6
5029,06,2,diazepam,Rat,Male,24 hr,5,É M,Low,103.0,100.8
5029,07,1,diazepam,Rat,Male,2 hr,25,É M,Middle,99.5,100.7
5029,07,2,diazepam,Rat,Male,2 hr,25,É M,Middle,100.2,100.4
5029,08,1,diazepam,Rat,Male,8 hr,25,É M,Middle,99.5,98.9
5029,08,2,diazepam,Rat,Male,8 hr,25,É M,Middle,101.8,99.0
5029,09,1,diazepam,Rat,Male,24 hr,25,É M,Middle,96.4,102.2
5029,09,2,diazepam,Rat,Male,24 hr,25,É M,Middle,98.4,102.2
5029,10,1,diazepam,Rat,Male,2 hr,125,É M,High,94.5,101.1
5029,10,2,diazepam,Rat,Male,2 hr,125,É M,High,96.6,100.9
5029,11,1,diazepam,Rat,Male,8 hr,125,É M,High,103.4,100.0
5029,11,2,diazepam,Rat,Male,8 hr,125,É M,High,106.5,99.1
5029,12,1,diazepam,Rat,Male,24 hr,125,É M,High,91.9,104.5
5029,12,2,diazepam,Rat,Male,24 hr,125,É M,High,97.6,103.0
5030,01,1,cyclophosphamide,Rat,Male,2 hr,0,É M,Control,98.8,99.7
5030,01,2,cyclophosphamide,Rat,Male,2 hr,0,É M,Control,101.2,100.3
5030,02,1,cyclophosphamide,Rat,Male,8 hr,0,É M,Control,99.1,99.3
5030,02,2,cyclophosphamide,Rat,Male,8 hr,0,É M,Control,100.9,100.7
5030,03,1,cyclophosphamide,Rat,Male,24 hr,0,É M,Control,98.6,100.4
5030,03,2,cyclophosphamide,Rat,Male,24 hr,0,É M,Control,101.4,99.6
5030,04,1,cyclophosphamide,Rat,Male,2 hr,8,É M,Low,100.3,99.0
5030,04,2,cyclophosphamide,Rat,Male,2 hr,8,É M,Low,102.5,100.3
5030,05,1,cyclophosphamide,Rat,Male,8 hr,8,É M,Low,94.2,102.4
5030,05,2,cyclophosphamide,Rat,Male,8 hr,8,É M,Low,97.3,103.1
5030,06,1,cyclophosphamide,Rat,Male,24 hr,8,É M,Low,99.6,101.2
5030,06,2,cyclophosphamide,Rat,Male,24 hr,8,É M,Low,104.4,100.8
5030,07,1,cyclophosphamide,Rat,Male,2 hr,40,É M,Middle,101.7,100.1
5030,07,2,cyclophosphamide,Rat,Male,2 hr,40,É M,Middle,102.7,100.6
5030,08,1,cyclophosphamide,Rat,Male,8 hr,40,É M,Middle,95.3,102.8
5030,08,2,cyclophosphamide,Rat,Male,8 hr,40,É M,Middle,101.2,102.4
5030,09,1,cyclophosphamide,Rat,Male,24 hr,40,É M,Middle,99.8,100.4
5030,09,2,cyclophosphamide,Rat,Male,24 hr,40,É M,Middle,103.7,101.4
5030,10,1,cyclophosphamide,Rat,Male,2 hr,200,É M,High,101.2,99.8
5030,10,2,cyclophosphamide,Rat,Male,2 hr,200,É M,High,105.5,100.2
5030,11,1,cyclophosphamide,Rat,Male,8 hr,200,É M,High,97.6,102.0
5030,11,2,cyclophosphamide,Rat,Male,8 hr,200,É M,High,97.2,103.3
5030,12,1,cyclophosphamide,Rat,Male,24 hr,200,É M,High,99.8,102.0
5030,12,2,cyclophosphamide,Rat,Male,24 hr,200,É M,High,104.5,101.4
5031,01,1,methapyrilene,Rat,Male,2 hr,0,É M,Control,96.9,99.7
5031,01,2,methapyrilene,Rat,Male,2 hr,0,É M,Control,103.1,100.3
5031,02,1,methapyrilene,Rat,Male,8 hr,0,É M,Control,98.2,100.4
5031,02,2,methapyrilene,Rat,Male,8 hr,0,É M,Control,101.8,99.6
5031,03,1,methapyrilene,Rat,Male,24 hr,0,É M,Control,99.6,99.9
5031,03,2,methapyrilene,Rat,Male,24 hr,0,É M,Control,100.4,100.1
5031,04,1,methapyrilene,Rat,Male,2 hr,1,É M,Low,98.0,100.1
5031,04,2,methapyrilene,Rat,Male,2 hr,1,É M,Low,105.3,99.9
5031,05,1,methapyrilene,Rat,Male,8 hr,1,É M,Low,103.6,101.4
5031,05,2,methapyrilene,Rat,Male,8 hr,1,É M,Low,105.2,99.6
5031,06,1,methapyrilene,Rat,Male,24 hr,1,É M,Low,98.6,99.1
5031,06,2,methapyrilene,Rat,Male,24 hr,1,É M,Low,100.9,96.5
5031,07,1,methapyrilene,Rat,Male,2 hr,3,É M,Middle,105.6,100.0
5031,07,2,methapyrilene,Rat,Male,2 hr,3,É M,Middle,103.6,99.7
5031,08,1,methapyrilene,Rat,Male,8 hr,3,É M,Middle,96.4,101.5
5031,08,2,methapyrilene,Rat,Male,8 hr,3,É M,Middle,101.4,100.1
5031,09,1,methapyrilene,Rat,Male,24 hr,3,É M,Middle,94.6,99.9
5031,09,2,methapyrilene,Rat,Male,24 hr,3,É M,Middle,100.5,99.1
5031,10,1,methapyrilene,Rat,Male,2 hr,15,É M,High,105.6,100.1
5031,10,2,methapyrilene,Rat,Male,2 hr,15,É M,High,110.9,100.4
5031,11,1,methapyrilene,Rat,Male,8 hr,15,É M,High,92.7,102.3
5031,11,2,methapyrilene,Rat,Male,8 hr,15,É M,High,102.9,99.9
5031,12,1,methapyrilene,Rat,Male,24 hr,15,É M,High,95.3,100.7
5031,12,2,methapyrilene,Rat,Male,24 hr,15,É M,High,107.3,94.1
5032,01,1,phenytoin,Rat,Male,2 hr,0,É M,Control,98.6,99.8
5032,01,2,phenytoin,Rat,Male,2 hr,0,É M,Control,101.4,100.2
5032,02,1,phenytoin,Rat,Male,8 hr,0,É M,Control,99.0,100.2
5032,02,2,phenytoin,Rat,Male,8 hr,0,É M,Control,101.0,99.8
5032,03,1,phenytoin,Rat,Male,24 hr,0,É M,Control,97.0,99.7
5032,03,2,phenytoin,Rat,Male,24 hr,0,É M,Control,103.0,100.3
5032,04,1,phenytoin,Rat,Male,2 hr,2,É M,Low,101.8,100.0
5032,04,2,phenytoin,Rat,Male,2 hr,2,É M,Low,105.1,99.6
5032,05,1,phenytoin,Rat,Male,8 hr,2,É M,Low,100.7,101.1
5032,05,2,phenytoin,Rat,Male,8 hr,2,É M,Low,101.1,100.4
5032,06,1,phenytoin,Rat,Male,24 hr,2,É M,Low,96.8,101.3
5032,06,2,phenytoin,Rat,Male,24 hr,2,É M,Low,102.7,100.3
5032,07,1,phenytoin,Rat,Male,2 hr,12,É M,Middle,102.4,99.6
5032,07,2,phenytoin,Rat,Male,2 hr,12,É M,Middle,105.3,99.6
5032,08,1,phenytoin,Rat,Male,8 hr,12,É M,Middle,93.8,100.5
5032,08,2,phenytoin,Rat,Male,8 hr,12,É M,Middle,96.0,100.0
5032,09,1,phenytoin,Rat,Male,24 hr,12,É M,Middle,95.1,102.4
5032,09,2,phenytoin,Rat,Male,24 hr,12,É M,Middle,96.6,102.6
5032,10,1,phenytoin,Rat,Male,2 hr,60,É M,High,98.5,100.6
5032,10,2,phenytoin,Rat,Male,2 hr,60,É M,High,99.5,99.8
5032,11,1,phenytoin,Rat,Male,8 hr,60,É M,High,94.3,102.9
5032,11,2,phenytoin,Rat,Male,8 hr,60,É M,High,96.3,102.1
5032,12,1,phenytoin,Rat,Male,24 hr,60,É M,High,93.5,103.4
5032,12,2,phenytoin,Rat,Male,24 hr,60,É M,High,95.8,104.4
5033,01,1,coumarin,Rat,Male,2 hr,0,É M,Control,95.0,100.3
5033,01,2,coumarin,Rat,Male,2 hr,0,É M,Control,105.0,99.7
5033,02,1,coumarin,Rat,Male,8 hr,0,É M,Control,97.6,100.3
5033,02,2,coumarin,Rat,Male,8 hr,0,É M,Control,102.4,99.7
5033,03,1,coumarin,Rat,Male,24 hr,0,É M,Control,98.2,100.1
5033,03,2,coumarin,Rat,Male,24 hr,0,É M,Control,101.8,99.9
5033,04,1,coumarin,Rat,Male,2 hr,12,É M,Low,106.1,100.3
5033,04,2,coumarin,Rat,Male,2 hr,12,É M,Low,103.3,100.6
5033,05,1,coumarin,Rat,Male,8 hr,12,É M,Low,106.2,100.1
5033,05,2,coumarin,Rat,Male,8 hr,12,É M,Low,111.2,100.2
5033,06,1,coumarin,Rat,Male,24 hr,12,É M,Low,106.2,100.9
5033,06,2,coumarin,Rat,Male,24 hr,12,É M,Low,104.1,100.1
5033,07,1,coumarin,Rat,Male,2 hr,60,É M,Middle,108.2,100.1
5033,07,2,coumarin,Rat,Male,2 hr,60,É M,Middle,111.4,100.8
5033,08,1,coumarin,Rat,Male,8 hr,60,É M,Middle,109.9,100.2
5033,08,2,coumarin,Rat,Male,8 hr,60,É M,Middle,109.2,99.7
5033,09,1,coumarin,Rat,Male,24 hr,60,É M,Middle,105.2,97.8
5033,09,2,coumarin,Rat,Male,24 hr,60,É M,Middle,109.6,97.5
5033,10,1,coumarin,Rat,Male,2 hr,300,É M,High,100.3,99.7
5033,10,2,coumarin,Rat,Male,2 hr,300,É M,High,102.3,101.0
5033,11,1,coumarin,Rat,Male,8 hr,300,É M,High,109.6,98.5
5033,11,2,coumarin,Rat,Male,8 hr,300,É M,High,105.9,98.4
5033,12,1,coumarin,Rat,Male,24 hr,300,É M,High,98.5,95.0
5033,12,2,coumarin,Rat,Male,24 hr,300,É M,High,103.7,95.1
5034,01,1,allopurinol,Rat,Male,2 hr,0,É M,Control,98.2,100.2
5034,01,2,allopurinol,Rat,Male,2 hr,0,É M,Control,101.8,99.8
5034,02,1,allopurinol,Rat,Male,8 hr,0,É M,Control,99.0,99.7
5034,02,2,allopurinol,Rat,Male,8 hr,0,É M,Control,101.0,100.3
5034,03,1,allopurinol,Rat,Male,24 hr,0,É M,Control,97.4,100.4
5034,03,2,allopurinol,Rat,Male,24 hr,0,É M,Control,102.6,99.6
5034,04,1,allopurinol,Rat,Male,2 hr,6,É M,Low,103.4,99.8
5034,04,2,allopurinol,Rat,Male,2 hr,6,É M,Low,103.7,100.3
5034,05,1,allopurinol,Rat,Male,8 hr,6,É M,Low,98.9,101.5
5034,05,2,allopurinol,Rat,Male,8 hr,6,É M,Low,105.0,100.8
5034,06,1,allopurinol,Rat,Male,24 hr,6,É M,Low,100.8,100.5
5034,06,2,allopurinol,Rat,Male,24 hr,6,É M,Low,98.5,100.8
5034,07,1,allopurinol,Rat,Male,2 hr,28,É M,Middle,98.8,99.8
5034,07,2,allopurinol,Rat,Male,2 hr,28,É M,Middle,102.4,100.0
5034,08,1,allopurinol,Rat,Male,8 hr,28,É M,Middle,98.2,101.5
5034,08,2,allopurinol,Rat,Male,8 hr,28,É M,Middle,100.5,101.1
5034,09,1,allopurinol,Rat,Male,24 hr,28,É M,Middle,94.8,101.4
5034,09,2,allopurinol,Rat,Male,24 hr,28,É M,Middle,100.8,101.4
5034,10,1,allopurinol,Rat,Male,2 hr,140,É M,High,98.9,100.0
5034,10,2,allopurinol,Rat,Male,2 hr,140,É M,High,96.4,99.3
5034,11,1,allopurinol,Rat,Male,8 hr,140,É M,High,93.4,100.6
5034,11,2,allopurinol,Rat,Male,8 hr,140,É M,High,97.1,100.9
5034,12,1,allopurinol,Rat,Male,24 hr,140,É M,High,95.6,102.3
5034,12,2,allopurinol,Rat,Male,24 hr,140,É M,High,96.9,101.8
5035,01,1,propylthiouracil,Rat,Male,2 hr,0,É M,Control,98.2,100.3
5035,01,2,propylthiouracil,Rat,Male,2 hr,0,É M,Control,101.8,99.7
5035,02,1,propylthiouracil,Rat,Male,8 hr,0,É M,Control,99.0,100.2
5035,02,2,propylthiouracil,Rat,Male,8 hr,0,É M,Control,101.0,99.8
5035,03,1,propylthiouracil,Rat,Male,24 hr,0,É M,Control,97.6,101.4
5035,03,2,propylthiouracil,Rat,Male,24 hr,0,É M,Control,102.4,98.6
5035,04,1,propylthiouracil,Rat,Male,2 hr,160,É M,Low,106.3,100.0
